,,,,,,,,,,,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df1,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2,df2
Open,Open,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,11005.553899999999,107276931381.8674,2261100603.8969,1648841133.8798,1027649256.2062,29621.1137,25884.5559,118.4803,962.971,1224.0054,1589.3056,3870.1797,633.658,27.1005,37.652,40.883,166.8718,32.2927,161.6493,79.649,94.6106,69.7118,114.2697,221788.9626,819.3949,13297.809921428572,164540975952.25342,6013451619531.211,1120513832220.2593,340561719218.93933,174120.66160000002,622757.76726,286.98714,615.92492,859.78192,4865.40108,7683.961899999999,633.45106,79.94314,41.563900000000004,94.24986,204.2568,38.26742,132.31734,86.11908,109.16446,55.683220000000006,87.68422000000001,1.5290474874112354e+19,5.926543609760214e+17,5303.9345,14721470960.5624,15435577.5091,14722976.7052,13879365.9347,9087.319,4596.3415,109.6016,19.0628,18.4928,84.3252,2652.3478,524.0139,25.5375,36.3943,36.8303,159.9988,26.5286,7.9849,77.083,46.6492,23.9891,43.4263,111.3849,7.9849,21074.6315,380147152223.3942,30061893711770.965,3248399842724.4785,993874431896.3073,414662.8411,3052060.5057,968.4578,1085.0931,1505.6475,11045.5173,23300.173,819.3949,212.5689,57.834,181.927,321.7287,52.6798,204.9941,110.1061,209.8615,73.1798,121.8606,7.645237434566436e+19,7.645237434566436e+19,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129,0.5650000000000001,0.628,0.61,0.628,0.6020000000000001,0.648,0.572,0.512,0.594,0.48200000000000004,0.5740000000000001,0.642,0.53,0.5700000000000001,0.554,0.568,0.6140000000000001,0.536,0.532,0.542,0.526,0.542,0.44800000000000006,0.41600000000000004,0.56015503875969
Close,Open,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,108963.98934999999,531363178152.798,54891338038.7366,1.7227050742130898e+20,132067518811.8754,37034912.6803,8169.6074,13.2675,45.9885,199.6428,19008.8918,64920.3674,372.741,48.7237,51.6718,217.0098,82.0012,38.8371,31.9333,30.0357,23.1193,23.0188,7.6196,811.8219,654.9809,137765.32145,833433712656860.4,23787864648143.723,1.871529975166445e+20,5311582667005.15,2667870838.8804398,107806766.79122,25253.28284,307.04696,516.38008,21125.00734,184049.00604,1596.69016,49.1836,66.11888,306.25148,215.90971999999996,42.19264,88.15693999999999,226.58794000000003,45.44388,24.54234,26.77412,5147208261.7572,7.254025583632868e+18,35183.8368,637045057.7505,2351804412.6466,9223896350274594.0,10071640440.8415,1804.1736,1786.2496,6.9503,17.732,182.0364,1149.3586,19275.7389,113.5853,28.881,21.8136,26.738,20.8559,3.0379,14.6681,18.7331,13.0878,6.6846,4.2382,11.5416,3.0379,244179.4786,2488899714656070.5,118688921461343.95,3.682340762551424e+20,20079348053983.56,10168124317.0164,498604370.4942,125779.4658,1215.4494,1181.7016,45289.6686,542106.7909,6492.3091,86.1129,145.7022,836.2565,824.6161,96.2462,184.3552,533.249,148.6449,35.486,74.4895,14739855914.5989,3.682340762551424e+20,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129,0.38642857142857145,0.442,0.41,0.554,0.492,0.462,0.38,0.40199999999999997,0.41200000000000003,0.282,0.414,0.454,0.34199999999999997,0.352,0.388,0.42000000000000004,0.366,0.33199999999999996,0.306,0.36,0.316,0.30999999999999994,0.236,0.292,0.38007751937984496
Open,Open,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,35367.329,104067652330.9038,2967010383.8333,16011846969880.846,255756344463.998,2879.3778,28132939.2398,460.2505,150.6834,341.0459,3703.1284,152676.3671,201.1038,44.5643,145.1074,89.5554,280.5775,72.8664,86.6646,22.4465,76.0798,32.0152,40.6461,3339727608.6557,484.6035,49609.050899999995,2559773092001915.5,3438643563454.624,14242599736370.365,3001041612508.965,12162107629.42846,33826797.33116,20053.55344,236.83982,659.89206,2670.27146,1101130.18854,362.98519999999996,59.684659999999994,157.27104,159.91858,482.67078000000004,184.10377999999997,78.11524,146.53091999999998,72.42062,98.27832,115.68456,5.803835771495794e+18,2.2505489298720573e+17,7153.6493,23478837.6252,140251908.3533,3184994947.5741,8497729.7324,861.1546,579.6964,3.1645,13.6552,195.916,32.041,318.9208,157.2675,9.5531,37.294,30.5929,90.6559,2.145,3.7114,19.9936,29.0156,9.6852,2.6779,1.6005,1.6005,103653.3302,1.2798624319576448e+16,17184296741729.162,34109788857477.64,14197150646279.13,60810475218.1243,106754298.6059,99290.484,490.1593,2054.9931,5179.3485,2752020.9505,802.8717,180.5128,245.2421,484.6035,1105.8101,680.7977,135.0696,637.2887,107.595,221.7723,461.1911,2.90191788457533e+19,2.90191788457533e+19,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129,0.36357142857142855,0.454,0.41600000000000004,0.484,0.476,0.392,0.348,0.32999999999999996,0.398,0.302,0.314,0.438,0.33199999999999996,0.298,0.406,0.398,0.39,0.33999999999999997,0.27199999999999996,0.27799999999999997,0.316,0.266,0.248,0.20400000000000001,0.35341085271317835
Open,Open,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,9552.55885,12457977343.9634,37179518.8068,13064190277.242,21893545.7531,744.0905,4633318.8923,400.4135,230.1195,1221.1821,1358.6642,15780.98,109.2157,47.3485,84.5052,38.2403,92.6633,95.6308,108.3437,17.5546,85.8818,39.3427,18.2895,13829834223.0432,400.4135,20755.919592857146,124468457740305.2,75300457331.81017,89906606041.58885,2044952106528.1296,582943544.86462,12164050.520440001,31179.58258,303.27614,1039.77994,3890.29864,10299.70672,2845.74056,55.28076,73.92666,61.909760000000006,129.47024,64.3912,83.42408,168.75074,107.81569999999999,67.7129,48.00626,5.760545443219635e+20,2.2327700426402157e+19,4156.0467,18886141.8559,1641030.3911,559195969.5526,14616026.1688,42.3256,578.5181,3.1995,11.0316,399.0535,160.9748,85.6592,81.7969,11.3907,32.3905,27.2376,30.3085,4.1681,5.1335,17.3072,38.9118,13.8837,11.3725,7.4083,3.1995,46369.7996,622313886292088.0,376095842306.4304,250387598648.5493,10198270806897.637,2914664113.3542,30815540.0858,155053.29,634.9098,1382.7061,14867.2974,18555.8885,13767.8274,122.7552,102.5289,114.3502,345.8703,115.1002,113.7339,758.6096,272.2075,135.9838,136.1368,2.880272721564206e+21,2.880272721564206e+21,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129,0.3535714285714286,0.45,0.378,0.4640000000000001,0.438,0.4,0.332,0.322,0.394,0.312,0.354,0.366,0.32599999999999996,0.304,0.37,0.368,0.35,0.32199999999999995,0.27199999999999996,0.27799999999999997,0.312,0.27799999999999997,0.238,0.236,0.34317829457364346
Close,Open,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,23293.3031,639299010.367,237239141.0898,8768585167540150.0,423374309.4824,1310.7779,531483.9796,173.0343,75.6276,112.9409,632.2678,64560.5751,966.0874,54.6078,66.4867,128.9652,204.5939,33.3156,39.2209,28.7263,49.0577,24.0836,63.9248,1041452900.3869,319.9277,21578.044064285717,5683188756368.083,548948577132.82635,1.121251161685346e+16,13713567777.607182,78001448.39704,638370.85162,1438.3155000000002,136.6338,228.01007999999996,613.87328,73849.1341,897.16688,63.96898,62.30278,137.82940000000002,297.77889999999996,67.87276,29.24042,53.568639999999995,77.32669999999999,22.86396,1105423.6042,1.2851282412686167e+18,5.02460077060564e+16,7104.6618,7233262.5262,23848470.5353,15382698036355.52,102389389.0192,762.8045,1256.0565,4.5266,12.9218,44.5811,98.4807,1983.1736,227.0575,21.0712,49.661,21.2725,195.8389,10.1395,7.3231,25.2473,41.7306,10.0425,30.2184,41.9964,4.5266,34648.4638,28412325406401.883,2740117537957.684,3.354738777144846e+16,66977158555.3102,389959311.0019,2037454.9988,6800.7272,271.4361,755.103,1066.0492,151322.3189,1810.5971,128.7884,73.2456,274.8175,594.1451,159.01,42.8712,143.5359,164.1975,35.1207,2941124.3399,6.425641201457489e+18,6.425641201457489e+18,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129,0.5885714285714286,0.648,0.61,0.7060000000000001,0.7020000000000001,0.626,0.552,0.5720000000000001,0.5980000000000001,0.496,0.5780000000000001,0.672,0.64,0.628,0.622,0.6439999999999999,0.67,0.534,0.45,0.546,0.538,0.48,0.48599999999999993,0.458,0.5854263565891472
Close,Open,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,9137.416000000001,25955739377.2776,654877978.314,211996684.0645,1857024801.0885,7740418.7528,9109.7423,10.3901,26.2713,180.0868,7384.5225,40428.1814,232.9478,59.0805,11.3063,44.5594,31.4881,33.9818,20.1269,47.0923,20.615,13.3816,24.0015,6874.8247,246.3068,10747.446164285715,39567022543900.06,612596768663.6204,607185745392.8108,250503753239.24005,8586185.471760001,278608.37586000003,10977.28064,140.34890000000001,526.9535800000001,5376.66918,61340.04732,335.41486,63.944280000000006,24.49528,128.35454,57.821400000000004,23.697119999999998,61.55676000000001,117.89372,67.43442,17.14256,35.22622,8316931862.832941,1590916074311.61,1889.3829,2565335.9744,1371018.3562,71652444.2447,288324719.8113,56.3923,1103.8346,4.4617,9.0362,164.4843,47.2597,246.3068,179.2276,46.0886,4.929,12.4015,14.3122,3.3722,12.4143,17.0596,9.7523,7.6126,8.9692,3.7496,3.3722,17348.065,116561325824434.44,3060949037285.2583,3030749747026.9224,960721625442.965,26031370.5883,1350122.3566,54398.445,557.0367,1388.3963,10289.2477,135352.1115,828.013,98.932,76.5824,509.4153,118.9214,35.849,131.6569,254.9332,273.2419,29.2326,69.0835,34693130682.0737,116561325824434.44,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129,0.3528571428571428,0.41200000000000003,0.366,0.386,0.45199999999999996,0.462,0.364,0.364,0.376,0.296,0.368,0.418,0.296,0.354,0.324,0.35,0.302,0.308,0.3,0.352,0.312,0.31,0.25,0.284,0.3486046511627907
Open,Open,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,23062.64545,691716468111.0618,1761539475.7474,88374867429.1909,162644954922.7981,5242464.002,7510.6106,8.3378,32.5891,245.1773,1157.6811,6565.7829,84.7216,68.3055,9.7767,66.1578,38.0801,53.2089,52.9301,89.2832,12.5369,13.0365,15.793,665.3486,245.1773,23972.51962142857,1004503118758132.0,12958528136.97094,53729001553473.86,2430544364175.4155,132303513.67466001,19608274.45962,20117.7818,86.0645,371.83122000000003,3434.5565800000004,22299.18764,838.9889,72.50298000000001,30.750400000000003,74.23706,57.977959999999996,51.68588,62.30778,165.69068,19.12306,14.47172,45.86138,6187714375.855821,41111703990114.27,6669.1746,559641889.2116,266633453.6601,3695472605.9837,53627860.7716,105.94,2261.9082,5.3632,12.6198,94.7919,415.8737,3554.2071,30.4067,31.6977,9.1113,28.4143,29.7922,5.0726,14.2523,10.8132,9.413,6.4101,10.9776,4.4922,4.4922,36962.2798,3002298971706723.5,38344064833.2265,267935846027464.4,7155803102833.43,505571315.7171,54423319.4725,99996.8538,233.9525,1011.5732,11401.4037,50373.3282,3707.2279,147.5625,87.0301,135.6492,119.4562,92.2294,113.7538,350.7945,46.4113,21.7719,146.9859,16162335853.8636,3002298971706723.5,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129,0.36642857142857144,0.45,0.362,0.418,0.492,0.44800000000000006,0.422,0.352,0.384,0.288,0.356,0.40800000000000003,0.288,0.33599999999999997,0.316,0.404,0.32,0.34199999999999997,0.316,0.38,0.288,0.292,0.27599999999999997,0.242,0.3568217054263566
Close,Open,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,4787.1345,516976573.325,2905177.0963,2381853598239841.0,1140724387.1105,15160.8842,64400.6015,45.1129,12.3976,109.7012,1473.935,10806.0441,225.2391,18.8228,16.5035,162.1387,81.8417,13.7052,17.1241,40.5364,18.4236,5.1658,18.366,233.6713,217.4357,15591.756821428571,25774422975964.617,14805119803813.225,1.8278447076530532e+16,220436881365823.8,2977985.40276,115989.37197999998,2673.0816800000002,52.13081999999999,134.06904,2097.91416,358470.64656,206.71158,23.50994,31.307560000000002,134.67958,116.33653999999999,32.9113,16.25238,53.28604,29.460919999999998,7.659879999999999,306590.21906,1.1918880184583782e+19,4.626906840344289e+17,3114.2684,78857.8571,133432.7846,1614143530303.781,22925.6738,805.562,3398.0186,4.534,9.2788,77.7653,62.2744,1245.8318,14.0945,2.689,6.7886,6.0085,13.0216,8.7698,5.3074,26.4475,9.5633,4.5062,4.6453,17.2432,2.689,49404.2082,128849515858718.44,73951962942227.83,4.881755499211078e+16,1102181948240798.8,14321499.5118,397361.5706,13205.3745,146.9392,225.8354,4569.9636,1763678.4853,531.6348,42.2139,70.4805,279.6296,227.3532,106.2729,28.2972,110.2869,71.3146,15.0309,1532880.1293,5.959440092291871e+19,5.959440092291871e+19,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129,0.3628571428571429,0.442,0.378,0.5519999999999999,0.49000000000000005,0.404,0.358,0.354,0.348,0.32199999999999995,0.40599999999999997,0.442,0.316,0.296,0.328,0.414,0.38,0.35,0.24,0.364,0.28400000000000003,0.21600000000000003,0.22999999999999998,0.252,0.3558914728682171
Close,Open,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,12941.203699999998,3520196018.4462,2361705635.4119,6491309178028958.0,388937656.5038,1123082.4962,1567.1564,12.1017,49.294,40.7462,942.8578,6824.5672,227.0565,30.0227,28.4386,64.4462,68.1219,22.2215,19.7984,79.1832,30.1507,17.4437,32.0622,1619.9761,208.2574,15384.769214285714,7637392795918.526,133418979521.62357,8129339080108805.0,15484122066.24758,19583880.51902,1204375.62358,1209.45956,107.83858000000001,68.349,1450.38552,5834.219520000001,386.72666,32.5068,41.38498,89.2741,108.68553999999999,27.3385,22.97192,76.77,39.35434,25.81644,31.20206,1079615644.2123399,315392499087707.06,5576.459,26600374.568,29644264.8789,4007838373633.846,95360515.0465,922.263,909.6309,4.1279,13.9976,38.1389,225.5081,1881.793,160.5327,18.5882,20.9913,33.105,32.4708,10.06,7.72,12.8234,15.0454,7.0682,28.3214,20.3519,4.1279,24403.511,22331727635720.008,659200494627.275,2.4313889796185944e+16,57989794798.6098,72444317.7287,5320288.2093,5890.9498,390.9137,114.3912,2992.9213,10814.5593,982.6629,51.2088,79.8806,208.2574,332.8546,50.2838,36.1997,137.7954,97.5357,72.6226,33.4466,3337370949.3033,2.4313889796185944e+16,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129,0.5864285714285714,0.6140000000000001,0.636,0.6940000000000001,0.688,0.652,0.596,0.544,0.604,0.44000000000000006,0.608,0.624,0.588,0.572,0.604,0.638,0.612,0.5720000000000001,0.488,0.576,0.502,0.504,0.44400000000000006,0.49400000000000005,0.5789147286821706
Open,Open,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,4458.346799999999,21369260599.5875,3636248.1538,549028.5872,1063213209.4845,437360.8708,6671.6088,9.9284,30.1874,599.0965,1474.3826,3838.7914,54.7836,28.7831,3.9851,26.1358,19.7306,25.5098,37.7518,143.121,10.3212,18.7459,11.2244,4806.253,196.2644,5595.802414285715,61952118301239.89,1337626867.7885,4336791218.97424,55752130312.630394,706294.0127999999,319196.67652000004,7416.79222,83.1724,567.3240800000001,1661.5668799999999,4891.30976,509.20816,30.48472,18.029980000000002,59.69256,42.619279999999996,25.0433,45.77342,111.37046000000001,26.454259999999998,17.8294,63.07518,7391783074.816701,2403912313544.2935,609.6292,2333710.2041,881326.3615,53807.574,2322871.9386,78.5119,1463.6346,3.4103,5.8982,58.8914,76.1736,989.7534,38.0132,19.7529,3.9359,18.7335,11.9674,5.0423,11.0873,11.9189,10.0062,7.0813,8.4015,2.3908,2.3908,9753.3846,182888715142054.56,6578641810.5454,21230704747.6682,157613495396.791,1575623.0435,1543470.8274,36641.5349,258.1565,931.5481,4604.2146,9692.806,1991.3276,45.3328,47.6162,196.2644,117.762,55.2586,84.9649,188.4466,89.0428,28.5713,222.1991,31208518294.2933,182888715142054.56,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129,0.34928571428571425,0.42400000000000004,0.32,0.352,0.442,0.45200000000000007,0.40599999999999997,0.32599999999999996,0.372,0.322,0.33599999999999997,0.372,0.27,0.3,0.288,0.376,0.288,0.32,0.31799999999999995,0.368,0.282,0.304,0.274,0.248,0.33868217054263566
Open,Open,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,5249.2823499999995,311468833.8095,57239427.7185,36241703769.3433,293841283.6469,739.9528,612091.1232,116.1343,33.569,57.953,608.7703,8880.4743,131.2197,40.7058,52.972,50.9018,144.7992,29.0076,36.8722,16.9141,42.3587,31.2743,27.029,614705820.7791,161.5602,6033.948321428571,5929739045536.234,31459933613.844738,24466109887.19438,7363019402.54008,63188744.077199996,626587.38668,984.57544,80.54648,124.62744,689.1254200000001,12877.100900000001,208.76711999999998,36.83428,49.10792,55.47408,149.18882000000002,63.638760000000005,42.0124,63.34474,47.33426,30.378120000000003,40.01508,7.739241830914818e+16,2999938426399394.5,1711.0375,944953.8139,2472393.227,88695441.7035,615729.102,232.8235,285.8638,2.4754,7.806,53.342,22.1702,159.4695,80.7426,6.9641,19.8586,28.9251,65.9305,8.4709,4.2377,15.9274,35.517,9.8692,9.0485,8.1704,2.4754,10980.6647,29647846118467.51,157008599709.9268,45475191646.7934,35853127981.2067,315934322.862,1816124.987,4665.3625,166.7509,392.8844,1319.1419,27199.2882,580.0989,66.6597,61.3733,100.2372,241.5678,161.5602,67.0763,239.6042,77.8791,49.1233,123.5269,3.869620894660525e+17,3.869620894660525e+17,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129,0.5564285714285715,0.62,0.6,0.688,0.646,0.608,0.55,0.492,0.5780000000000001,0.458,0.598,0.654,0.568,0.53,0.572,0.584,0.6,0.568,0.48,0.514,0.472,0.48,0.394,0.302,0.5470542635658914
Close,Open,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,5447.0913,132407267.9548,3247371.156,4833792120.8,36541347.0883,1184.9597,143852.7637,139.3345,45.2326,148.5713,155.7824,6945.8846,632.4015,29.2919,49.5671,44.926,107.6696,39.3432,39.1811,28.9321,42.3026,21.6094,66.7806,2868592906.3207,161.5424,6688.6486,596626725318.0319,66733533938.96617,230418144426.63055,8132591521.00218,9002072.2649,230634.8278,1932.7375600000003,88.50658,141.33646,376.25156000000004,18174.180379999998,683.49856,65.91376,42.25764,45.556560000000005,110.09508000000001,37.6202,31.32904,60.53848000000001,76.39982,22.16444,546662.3271999999,3.1767337010497695e+18,1.2312924817715445e+17,2188.2015,6279779.3437,444207.6124,361499941.9999,432312.6064,25.443,917.0412,3.1013,10.1019,93.9532,109.6205,244.5095,160.1126,19.5064,26.1674,15.606,75.3373,14.1462,11.9299,21.858,39.7321,9.2256,29.7002,91.6233,3.1013,12175.9085,2982383186752.197,332921904174.3888,896543433310.2422,40493321058.2893,44968795.2684,540465.2258,9348.6753,183.8425,164.5099,1310.969,48611.4486,1247.9175,186.1014,50.103,89.8121,147.3079,65.247,48.5245,195.6046,161.2126,40.0582,1451555.282,1.5883668496447064e+19,1.5883668496447064e+19,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129,0.5685714285714286,0.6380000000000001,0.584,0.642,0.654,0.622,0.532,0.538,0.572,0.49800000000000005,0.558,0.646,0.584,0.592,0.584,0.592,0.608,0.5359999999999999,0.454,0.538,0.526,0.48200000000000004,0.4600000000000001,0.4960000000000001,0.5631007751937984
